ORIGEM;UF_O;DESTINO;UF_D;MáxDePT1;MáxDePT2;
OUREM;PA;ANANINDEUA;PA;1;48;
OURILANDIA DO NORTE;PA;ANANINDEUA;PA;1;48;
PACAJA;PA;ANANINDEUA;PA;1;48;
PALESTINA DO PARA;PA;ANANINDEUA;PA;1;48;
PARAGOMINAS;PA;MONTES CLAROS;MG;109;0;
PARAGOMINAS;PA;ANANINDEUA;PA;6;96;
PARAGOMINAS;PA;RIBEIRAO PRETO;SP;135;192;
PARAGOMINAS;PA;SAO BERNARDO DO CAMPO;SP;133;0;
PARAGOMINAS;PA;SAO JOSE DO RIO PARDO;SP;123;0;
PARAUAPEBAS;PA;ANANINDEUA;PA;31;96;
PEIXE BOI;PA;ANANINDEUA;PA;1;48;
PICARRA;PA;ANANINDEUA;PA;1;48;
PLACAS;PA;ANANINDEUA;PA;1;48;
PONTA DE PEDRAS;PA;ANANINDEUA;PA;1;48;
PORTEL;PA;ANANINDEUA;PA;1;48;
PORTO DE MOZ;PA;ANANINDEUA;PA;1;48;
PRAINHA;PA;ANANINDEUA;PA;1;48;
PRIMAVERA;PA;ANANINDEUA;PA;1;48;
QUATIPURU;PA;ANANINDEUA;PA;1;48;
REDENCAO;PA;ANANINDEUA;PA;1;48;
REDENCAO;PA;RIBEIRAO PRETO;SP;135;192;
RIO MARIA;PA;ANANINDEUA;PA;1;48;
RONDON DO PARA;PA;ANANINDEUA;PA;1;48;
RUROPOLIS;PA;ANANINDEUA;PA;1;48;
SALINOPOLIS;PA;MONTES CLAROS;MG;123;0;
SALINOPOLIS;PA;ANANINDEUA;PA;1;48;
SALINOPOLIS;PA;ARARAS;SP;138;0;
SALINOPOLIS;PA;CORDEIROPOLIS;SP;137;0;
SALINOPOLIS;PA;SAO BERNARDO DO CAMPO;SP;147;0;
SALINOPOLIS;PA;SAO JOSE DO RIO PARDO;SP;137;0;
SALVATERRA;PA;ANANINDEUA;PA;1;48;
SANTA BARBARA DO PARA;PA;ANANINDEUA;PA;1;48;
SANTA CRUZ DO ARARI;PA;ANANINDEUA;PA;1;48;
SANTA ISABEL DO PARA;PA;ANANINDEUA;PA;1;24;
SANTA ISABEL DO PARA;PA;SAO BERNARDO DO CAMPO;SP;145;0;
SANTA LUZIA DO PARA;PA;ANANINDEUA;PA;1;48;
SANTA MARIA DAS BARREIRAS;PA;ANANINDEUA;PA;1;48;
SANTA MARIA DO PARA;PA;ANANINDEUA;PA;1;48;
SANTANA DO ARAGUAIA;PA;ANANINDEUA;PA;1;48;
SANTAREM NOVO;PA;ANANINDEUA;PA;1;48;
SANTAREM;PA;CASTRO ALVES;BA;196;0;
SANTAREM;PA;FEIRA DE SANTANA;BA;193;0;
SANTAREM;PA;ITABUNA;BA;211;0;
SANTAREM;PA;IBIA;MG;223;0;
SANTAREM;PA;ITUIUTABA;MG;211;0;
SANTAREM;PA;MONTES CLAROS;MG;223;0;
SANTAREM;PA;ANANINDEUA;PA;97;0;
SANTAREM;PA;RIO DE JANEIRO;RJ;253;0;
SANTAREM;PA;ARACATUBA;SP;230;0;
SANTAREM;PA;ARARAQUARA;SP;228;0;
SANTAREM;PA;ARARAS;SP;235;0;
SANTAREM;PA;CORDEIROPOLIS;SP;234;0;
SANTAREM;PA;RIBEIRAO PRETO;SP;227;0;
SANTAREM;PA;SAO BERNARDO DO CAMPO;SP;245;0;
SANTAREM;PA;SAO JOSE DO RIO PARDO;SP;233;0;
SANTO ANTONIO DO TAUA;PA;ANANINDEUA;PA;1;48;
SAO CAETANO DE ODIVELAS;PA;ANANINDEUA;PA;1;48;
SAO DOMINGOS DO ARAGUAIA;PA;ANANINDEUA;PA;1;48;
SAO DOMINGOS DO CAPIM;PA;ANANINDEUA;PA;1;48;
SAO FELIX DO XINGU;PA;ANANINDEUA;PA;1;48;
SAO FRANCISCO DO PARA;PA;ANANINDEUA;PA;1;48;
SAO GERALDO DO ARAGUAIA;PA;ANANINDEUA;PA;1;48;
SAO JOAO DA PONTA;PA;ANANINDEUA;PA;1;48;
SAO JOAO DE PIRABAS;PA;ANANINDEUA;PA;1;48;
SAO JOAO DO ARAGUAIA;PA;ANANINDEUA;PA;1;48;
SAO MIGUEL DO GUAMA;PA;ANANINDEUA;PA;1;48;
SAO SEBASTIAO DA BOA VIST;PA;ANANINDEUA;PA;1;48;
SAPUCAIA;PA;ANANINDEUA;PA;1;48;
SENADOR JOSE PORFIRIO;PA;ANANINDEUA;PA;1;48;
SOURE;PA;ANANINDEUA;PA;1;48;
TAILANDIA;PA;ANANINDEUA;PA;1;48;
TERRA ALTA;PA;ANANINDEUA;PA;1;48;
TERRA SANTA;PA;ANANINDEUA;PA;1;48;
TOME ACU;PA;ANANINDEUA;PA;1;48;
TRACUATEUA;PA;ANANINDEUA;PA;1;48;
TRAIRAO;PA;ANANINDEUA;PA;1;48;
TUCUMA;PA;ANANINDEUA;PA;1;48;
TUCURUI;PA;MONTES CLAROS;MG;109;0;
TUCURUI;PA;ANANINDEUA;PA;26;120;
TUCURUI;PA;ARARAS;SP;124;0;
TUCURUI;PA;CORDEIROPOLIS;SP;123;0;
TUCURUI;PA;SAO BERNARDO DO CAMPO;SP;132;0;
ULIANOPOLIS;PA;ANANINDEUA;PA;1;48;
URUARA;PA;ANANINDEUA;PA;1;48;
VIGIA;PA;ANANINDEUA;PA;1;48;
VISEU;PA;ANANINDEUA;PA;1;48;
VITORIA DO XINGU;PA;ANANINDEUA;PA;1;48;
XINGUARA;PA;ANANINDEUA;PA;1;48;
BARRA DE SAO MIGUEL;PB;JABOATAO DOS GUARARAPES;PE;5;72;
BAYEUX;PB;FEIRA DE SANTANA;BA;45;0;
BAYEUX;PB;IBIA;MG;120;0;
BAYEUX;PB;ITUIUTABA;MG;130;0;
BAYEUX;PB;JABOATAO DOS GUARARAPES;PE;3;72;
BAYEUX;PB;RIO DE JANEIRO;RJ;123;192;
BAYEUX;PB;ARACATUBA;SP;145;0;
BAYEUX;PB;ARARAQUARA;SP;138;0;
BAYEUX;PB;ARARAS;SP;140;0;
BAYEUX;PB;CORDEIROPOLIS;SP;141;0;
BAYEUX;PB;SAO BERNARDO DO CAMPO;SP;139;0;
BAYEUX;PB;SAO JOSE DO RIO PARDO;SP;134;0;
CABEDELO;PB;FEIRA DE SANTANA;BA;46;0;
CABEDELO;PB;JABOATAO DOS GUARARAPES;PE;3;72;
CABEDELO;PB;RIO DE JANEIRO;RJ;130;192;
CABEDELO;PB;ARARAS;SP;141;0;
CABEDELO;PB;CORDEIROPOLIS;SP;142;0;
CABEDELO;PB;SAO BERNARDO DO CAMPO;SP;140;0;
CAJAZEIRAS;PB;FEIRA DE SANTANA;BA;34;0;
CAJAZEIRAS;PB;FORTALEZA;CE;6;96;
CAJAZEIRAS;PB;JABOATAO DOS GUARARAPES;PE;29;120;
CAJAZEIRAS;PB;ARACATUBA;SP;133;0;
CAJAZEIRAS;PB;ARARAQUARA;SP;126;0;
CAJAZEIRAS;PB;ARARAS;SP;128;0;
CAJAZEIRAS;PB;CORDEIROPOLIS;SP;129;0;
CAJAZEIRAS;PB;RIBEIRAO PRETO;SP;130;192;
CAJAZEIRAS;PB;SAO BERNARDO DO CAMPO;SP;127;0;
CAJAZEIRAS;PB;SAO JOSE DO RIO PARDO;SP;122;0;
CAMPINA GRANDE;PB;FEIRA DE SANTANA;BA;41;0;
CAMPINA GRANDE;PB;ITABUNA;BA;60;0;
CAMPINA GRANDE;PB;IBIA;MG;115;0;
CAMPINA GRANDE;PB;ITUIUTABA;MG;125;0;
CAMPINA GRANDE;PB;MONTES CLAROS;MG;84;0;
CAMPINA GRANDE;PB;JABOATAO DOS GUARARAPES;PE;4;72;
CAMPINA GRANDE;PB;RIO DE JANEIRO;RJ;119;192;
CAMPINA GRANDE;PB;ARACATUBA;SP;140;0;
CAMPINA GRANDE;PB;ARARAQUARA;SP;133;0;
CAMPINA GRANDE;PB;ARARAS;SP;135;0;
CAMPINA GRANDE;PB;CACAPAVA;SP;127;0;
CAMPINA GRANDE;PB;CORDEIROPOLIS;SP;136;0;
CAMPINA GRANDE;PB;RIBEIRAO PRETO;SP;137;192;
CAMPINA GRANDE;PB;SAO BERNARDO DO CAMPO;SP;134;0;
CAMPINA GRANDE;PB;SAO JOSE DO RIO PARDO;SP;129;0;
CONDE;PB;FEIRA DE SANTANA;BA;45;0;
CONDE;PB;JABOATAO DOS GUARARAPES;PE;3;72;
ESPERANCA;PB;FEIRA DE SANTANA;BA;42;0;
ESPERANCA;PB;ITUIUTABA;MG;127;0;
ESPERANCA;PB;JABOATAO DOS GUARARAPES;PE;4;72;
ESPERANCA;PB;ARARAS;SP;137;0;
ESPERANCA;PB;CORDEIROPOLIS;SP;137;0;
ESPERANCA;PB;SAO BERNARDO DO CAMPO;SP;135;0;
ESPERANCA;PB;SAO JOSE DO RIO PARDO;SP;130;0;
GUARABIRA;PB;FEIRA DE SANTANA;BA;45;0;
GUARABIRA;PB;JABOATAO DOS GUARARAPES;PE;4;72;
GUARABIRA;PB;RIO DE JANEIRO;RJ;121;192;
ITABAIANA;PB;JABOATAO DOS GUARARAPES;PE;3;72;
ITABAIANA;PB;ARARAS;SP;139;0;
ITABAIANA;PB;CORDEIROPOLIS;SP;140;0;
JOAO PESSOA;PB;CASTRO ALVES;BA;50;192;
JOAO PESSOA;PB;FEIRA DE SANTANA;BA;46;0;
JOAO PESSOA;PB;ITABUNA;BA;62;0;
JOAO PESSOA;PB;IBIA;MG;120;0;
JOAO PESSOA;PB;ITUIUTABA;MG;131;0;
JOAO PESSOA;PB;MONTES CLAROS;MG;89;0;
JOAO PESSOA;PB;JABOATAO DOS GUARARAPES;PE;3;72;
JOAO PESSOA;PB;RIO DE JANEIRO;RJ;123;192;
JOAO PESSOA;PB;CARAZINHO;RS;192;0;
JOAO PESSOA;PB;ARACATUBA;SP;145;0;
JOAO PESSOA;PB;ARARAQUARA;SP;138;0;
JOAO PESSOA;PB;ARARAS;SP;141;0;
JOAO PESSOA;PB;CACAPAVA;SP;132;0;
JOAO PESSOA;PB;CORDEIROPOLIS;SP;141;0;
JOAO PESSOA;PB;MARILIA;SP;147;0;
JOAO PESSOA;PB;RIBEIRAO PRETO;SP;136;192;
JOAO PESSOA;PB;SAO BERNARDO DO CAMPO;SP;139;0;
JOAO PESSOA;PB;SAO JOSE DO RIO PARDO;SP;134;0;
MAMANGUAPE;PB;JABOATAO DOS GUARARAPES;PE;3;72;
PATOS;PB;FEIRA DE SANTANA;BA;39;0;
PATOS;PB;ITABUNA;BA;58;0;
PATOS;PB;IBIA;MG;113;0;
PATOS;PB;ITUIUTABA;MG;123;0;
PATOS;PB;MONTES CLAROS;MG;82;0;
PATOS;PB;JABOATAO DOS GUARARAPES;PE;24;96;
PATOS;PB;RIO DE JANEIRO;RJ;136;192;
PATOS;PB;ARACATUBA;SP;138;0;
PATOS;PB;ARARAQUARA;SP;131;0;
PATOS;PB;ARARAS;SP;133;0;
PATOS;PB;CACAPAVA;SP;125;0;
PATOS;PB;CORDEIROPOLIS;SP;134;0;
PATOS;PB;RIBEIRAO PRETO;SP;146;192;
PATOS;PB;SAO BERNARDO DO CAMPO;SP;132;0;
PATOS;PB;SAO JOSE DO RIO PARDO;SP;127;0;
PAULISTA;PB;ARARAS;SP;135;0;
PAULISTA;PB;CORDEIROPOLIS;SP;136;0;
PEDRAS DE FOGO;PB;JABOATAO DOS GUARARAPES;PE;2;72;
POMBAL;PB;JABOATAO DOS GUARARAPES;PE;24;120;
QUEIMADAS;PB;JABOATAO DOS GUARARAPES;PE;4;72;
RIO TINTO;PB;JABOATAO DOS GUARARAPES;PE;4;72;
SANTA RITA;PB;FEIRA DE SANTANA;BA;46;0;
SANTA RITA;PB;JABOATAO DOS GUARARAPES;PE;3;72;
SANTA RITA;PB;RIBEIRAO PRETO;SP;168;192;
SANTO ANDRE;PB;ARACATUBA;SP;138;0;
SAO JOAO DO RIO DO PEIXE;PB;JABOATAO DOS GUARARAPES;PE;28;120;
SAO JOAO DO RIO DO PEIXE;PB;ARARAS;SP;130;0;
SAO JOAO DO RIO DO PEIXE;PB;CORDEIROPOLIS;SP;131;0;
SAO JOAO DO RIO DO PEIXE;PB;SAO BERNARDO DO CAMPO;SP;128;0;
SAPE;PB;JABOATAO DOS GUARARAPES;PE;3;72;
SAPE;PB;ARARAS;SP;140;0;
SAPE;PB;CORDEIROPOLIS;SP;141;0;
SAPE;PB;SAO BERNARDO DO CAMPO;SP;138;0;
SERRA BRANCA;PB;JABOATAO DOS GUARARAPES;PE;6;96;
SOUSA;PB;FEIRA DE SANTANA;BA;36;0;
SOUSA;PB;ITUIUTABA;MG;121;0;
SOUSA;PB;JABOATAO DOS GUARARAPES;PE;27;120;
SOUSA;PB;ARARAS;SP;131;0;
SOUSA;PB;CORDEIROPOLIS;SP;132;0;
SOUSA;PB;SAO BERNARDO DO CAMPO;SP;129;0;
SOUSA;PB;SAO JOSE DO RIO PARDO;SP;125;0;
ABREU E LIMA;PE;FEIRA DE SANTANA;BA;41;0;
ABREU E LIMA;PE;JABOATAO DOS GUARARAPES;PE;1;48;
ABREU E LIMA;PE;SAO PAULO;SP;130;240;
AFOGADOS DA INGAZEIRA;PE;FEIRA DE SANTANA;BA;33;0;
AFOGADOS DA INGAZEIRA;PE;JABOATAO DOS GUARARAPES;PE;24;96;
AGUA PRETA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
ALIANCA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
AMARAJI;PE;JABOATAO DOS GUARARAPES;PE;2;48;
ARACOIABA;PE;JABOATAO DOS GUARARAPES;PE;1;48;
ARARIPINA;PE;JABOATAO DOS GUARARAPES;PE;35;144;
ARARIPINA;PE;ARARAS;SP;125;0;
ARARIPINA;PE;CORDEIROPOLIS;SP;126;0;
ARARIPINA;PE;SAO BERNARDO DO CAMPO;SP;125;0;
ARCOVERDE;PE;FEIRA DE SANTANA;BA;28;0;
ARCOVERDE;PE;JABOATAO DOS GUARARAPES;PE;5;72;
ARCOVERDE;PE;ARARAS;SP;123;0;
ARCOVERDE;PE;CORDEIROPOLIS;SP;124;0;
ARCOVERDE;PE;SAO BERNARDO DO CAMPO;SP;122;0;
BARREIROS;PE;JABOATAO DOS GUARARAPES;PE;2;72;
BELO JARDIM;PE;FEIRA DE SANTANA;BA;33;0;
BELO JARDIM;PE;ITABUNA;BA;52;0;
BELO JARDIM;PE;IBIA;MG;107;0;
BELO JARDIM;PE;ITUIUTABA;MG;117;0;
BELO JARDIM;PE;MONTES CLAROS;MG;76;0;
BELO JARDIM;PE;JABOATAO DOS GUARARAPES;PE;4;72;
BELO JARDIM;PE;RIO DE JANEIRO;RJ;128;192;
BELO JARDIM;PE;ARACATUBA;SP;132;0;
BELO JARDIM;PE;ARARAQUARA;SP;125;0;
BELO JARDIM;PE;ARARAS;SP;127;0;
BELO JARDIM;PE;CACAPAVA;SP;119;0;
BELO JARDIM;PE;CORDEIROPOLIS;SP;128;0;
BELO JARDIM;PE;RIBEIRAO PRETO;SP;132;192;
BELO JARDIM;PE;SAO BERNARDO DO CAMPO;SP;126;0;
BELO JARDIM;PE;SAO JOSE DO RIO PARDO;SP;121;0;
BEZERROS;PE;JABOATAO DOS GUARARAPES;PE;3;72;
BEZERROS;PE;ARARAS;SP;130;0;
BEZERROS;PE;CORDEIROPOLIS;SP;131;0;
BEZERROS;PE;SAO BERNARDO DO CAMPO;SP;129;0;
BOM CONSELHO;PE;FEIRA DE SANTANA;BA;28;0;
BOM CONSELHO;PE;JABOATAO DOS GUARARAPES;PE;5;72;
BOM JARDIM;PE;JABOATAO DOS GUARARAPES;PE;2;72;
BUENOS AIRES;PE;JABOATAO DOS GUARARAPES;PE;2;72;
CABO DE SANTO AGOSTINHO;PE;FEIRA DE SANTANA;BA;38;0;
CABO DE SANTO AGOSTINHO;PE;IBIA;MG;113;0;
CABO DE SANTO AGOSTINHO;PE;ITUIUTABA;MG;123;0;
CABO DE SANTO AGOSTINHO;PE;MONTES CLAROS;MG;82;0;
CABO DE SANTO AGOSTINHO;PE;JABOATAO DOS GUARARAPES;PE;1;48;
CABO DE SANTO AGOSTINHO;PE;RECIFE;PE;1;24;
CABO DE SANTO AGOSTINHO;PE;RIO DE JANEIRO;RJ;128;192;
CABO DE SANTO AGOSTINHO;PE;ARARAS;SP;133;0;
CABO DE SANTO AGOSTINHO;PE;CACAPAVA;SP;125;0;
CABO DE SANTO AGOSTINHO;PE;CORDEIROPOLIS;SP;134;0;
CABO DE SANTO AGOSTINHO;PE;RIBEIRAO PRETO;SP;132;192;
CABO DE SANTO AGOSTINHO;PE;SAO BERNARDO DO CAMPO;SP;132;0;
CABO DE SANTO AGOSTINHO;PE;SAO JOSE DO RIO PARDO;SP;127;0;
CAMARAGIBE;PE;FEIRA DE SANTANA;BA;40;0;
CAMARAGIBE;PE;JABOATAO DOS GUARARAPES;PE;1;48;
CAMARAGIBE;PE;ARARAS;SP;135;0;
CAMARAGIBE;PE;CORDEIROPOLIS;SP;136;0;
CAMARAGIBE;PE;RIBEIRAO PRETO;SP;131;192;
CAMUTANGA;PE;JABOATAO DOS GUARARAPES;PE;3;72;
CARPINA;PE;FEIRA DE SANTANA;BA;39;0;
CARPINA;PE;ITABUNA;BA;58;0;
CARPINA;PE;IBIA;MG;113;0;
CARPINA;PE;ITUIUTABA;MG;123;0;
CARPINA;PE;JABOATAO DOS GUARARAPES;PE;2;48;
CARPINA;PE;ARARAS;SP;133;0;
CARPINA;PE;CORDEIROPOLIS;SP;134;0;
CARPINA;PE;SAO JOSE DO RIO PARDO;SP;127;0;
CARUARU;PE;CASTRO ALVES;BA;39;144;
CARUARU;PE;FEIRA DE SANTANA;BA;34;0;
CARUARU;PE;ITABUNA;BA;53;0;
CARUARU;PE;IBIA;MG;108;0;
CARUARU;PE;ITUIUTABA;MG;118;0;
CARUARU;PE;MONTES CLAROS;MG;77;0;
CARUARU;PE;JABOATAO DOS GUARARAPES;PE;3;72;
CARUARU;PE;RIO DE JANEIRO;RJ;123;192;
CARUARU;PE;ARACATUBA;SP;133;0;
CARUARU;PE;ARARAQUARA;SP;126;0;
CARUARU;PE;ARARAS;SP;128;0;
CARUARU;PE;CACAPAVA;SP;120;0;
CARUARU;PE;CORDEIROPOLIS;SP;129;0;
CARUARU;PE;MARILIA;SP;135;0;
CARUARU;PE;RIBEIRAO PRETO;SP;127;192;
CARUARU;PE;SAO BERNARDO DO CAMPO;SP;127;0;
CARUARU;PE;SAO JOSE DO RIO PARDO;SP;122;0;
CATENDE;PE;JABOATAO DOS GUARARAPES;PE;3;72;
CHA DE ALEGRIA;PE;JABOATAO DOS GUARARAPES;PE;2;48;
CHA GRANDE;PE;JABOATAO DOS GUARARAPES;PE;2;72;
CONDADO;PE;FEIRA DE SANTANA;BA;42;0;
CONDADO;PE;JABOATAO DOS GUARARAPES;PE;2;72;
CORRENTES;PE;ARARAS;SP;126;0;
CORRENTES;PE;CORDEIROPOLIS;SP;126;0;
CORTES;PE;JABOATAO DOS GUARARAPES;PE;2;72;
DORMENTES;PE;FEIRA DE SANTANA;BA;28;0;
DORMENTES;PE;ITUIUTABA;MG;109;0;
DORMENTES;PE;JABOATAO DOS GUARARAPES;PE;37;144;
DORMENTES;PE;ARARAS;SP;119;0;
DORMENTES;PE;CACAPAVA;SP;112;0;
DORMENTES;PE;CORDEIROPOLIS;SP;120;0;
DORMENTES;PE;SAO BERNARDO DO CAMPO;SP;119;0;
DORMENTES;PE;SAO JOSE DO RIO PARDO;SP;112;0;
ESCADA;PE;JABOATAO DOS GUARARAPES;PE;1;48;
FEIRA NOVA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
FERNANDO DE NORONHA;PE;JABOATAO DOS GUARARAPES;PE;35;144;
FERREIROS;PE;JABOATAO DOS GUARARAPES;PE;2;72;
FLORESTA;PE;FEIRA DE SANTANA;BA;25;0;
FLORESTA;PE;ITABUNA;BA;44;0;
FLORESTA;PE;IBIA;MG;99;0;
FLORESTA;PE;ITUIUTABA;MG;109;0;
FLORESTA;PE;MONTES CLAROS;MG;68;0;
FLORESTA;PE;JABOATAO DOS GUARARAPES;PE;24;96;
FLORESTA;PE;RIO DE JANEIRO;RJ;136;192;
FLORESTA;PE;ARACATUBA;SP;124;0;
FLORESTA;PE;ARARAQUARA;SP;117;0;
FLORESTA;PE;ARARAS;SP;119;0;
FLORESTA;PE;CORDEIROPOLIS;SP;120;0;
FLORESTA;PE;RIBEIRAO PRETO;SP;112;192;
FLORESTA;PE;SAO BERNARDO DO CAMPO;SP;118;0;
FLORESTA;PE;SAO JOSE DO RIO PARDO;SP;110;0;
GAMELEIRA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
GARANHUNS;PE;MACEIO;AL;3;0;
GARANHUNS;PE;MANAUS;AM;358;0;
GARANHUNS;PE;MACAPA;AP;130;0;
GARANHUNS;PE;FEIRA DE SANTANA;BA;29;0;
GARANHUNS;PE;ITABUNA;BA;46;0;
GARANHUNS;PE;JUAZEIRO;BA;28;0;
GARANHUNS;PE;LAURO DE FREITAS;BA;30;0;
GARANHUNS;PE;SALVADOR;BA;31;0;
GARANHUNS;PE;SIMOES FILHO;BA;30;120;
GARANHUNS;PE;VITORIA DA CONQUISTA;BA;49;0;
GARANHUNS;PE;AQUIRAZ;CE;40;0;
GARANHUNS;PE;FORTALEZA;CE;42;192;
GARANHUNS;PE;JUAZEIRO DO NORTE;CE;24;0;
GARANHUNS;PE;MARACANAU;CE;43;0;
GARANHUNS;PE;SOBRAL;CE;49;0;
GARANHUNS;PE;BRASILIA;DF;95;192;
GARANHUNS;PE;SERRA;ES;83;0;
GARANHUNS;PE;APARECIDA DE GOIANIA;GO;106;192;
GARANHUNS;PE;DAVINOPOLIS;MA;78;0;
GARANHUNS;PE;SAO LUIS;MA;70;0;
GARANHUNS;PE;CONTAGEM;MG;91;192;
GARANHUNS;PE;IBIA;MG;103;0;
GARANHUNS;PE;ITUIUTABA;MG;113;0;
GARANHUNS;PE;MONTES CLAROS;MG;72;0;
GARANHUNS;PE;BELEM;PA;94;0;
GARANHUNS;PE;CASTANHAL;PA;90;0;
GARANHUNS;PE;MARITUBA;PA;93;192;
GARANHUNS;PE;CAMPINA GRANDE;PB;5;72;
GARANHUNS;PE;JOAO PESSOA;PB;6;0;
GARANHUNS;PE;CABO DE SANTO AGOSTINHO;PE;4;0;
GARANHUNS;PE;CARUARU;PE;3;0;
GARANHUNS;PE;JABOATAO DOS GUARARAPES;PE;4;72;
GARANHUNS;PE;TERESINA;PI;49;0;
GARANHUNS;PE;CASCAVEL;PR;156;192;
GARANHUNS;PE;LONDRINA;PR;140;192;
GARANHUNS;PE;MARINGA;PR;143;192;
GARANHUNS;PE;SAO JOSE DOS PINHAIS;PR;142;192;
GARANHUNS;PE;RIO DE JANEIRO;RJ;104;192;
GARANHUNS;PE;VOLTA REDONDA;RJ;104;192;
GARANHUNS;PE;MOSSORO;RN;29;120;
GARANHUNS;PE;NATAL;RN;24;0;
GARANHUNS;PE;PARNAMIRIM;RN;24;0;
GARANHUNS;PE;PORTO VELHO;RO;198;0;
GARANHUNS;PE;BOA VISTA;RR;262;0;
GARANHUNS;PE;CARAZINHO;RS;175;0;
GARANHUNS;PE;CHAPECO;SC;166;192;
GARANHUNS;PE;PALHOCA;SC;156;192;
GARANHUNS;PE;SAO JOSE;SC;156;192;
GARANHUNS;PE;NOSSA SENHORA DO SOCORRO;SE;5;0;
GARANHUNS;PE;ARARAQUARA;SP;121;0;
GARANHUNS;PE;ARARAS;SP;123;0;
GARANHUNS;PE;CACAPAVA;SP;115;0;
GARANHUNS;PE;CORDEIROPOLIS;SP;124;0;
GARANHUNS;PE;RIBEIRAO PRETO;SP;144;192;
GARANHUNS;PE;SAO BERNARDO DO CAMPO;SP;122;0;
GARANHUNS;PE;SAO JOSE DO RIO PARDO;SP;117;0;
GARANHUNS;PE;SAO PAULO;SP;118;120;
GARANHUNS;PE;PALMAS;TO;95;0;
GLORIA DO GOITA;PE;JABOATAO DOS GUARARAPES;PE;2;48;
GOIANA;PE;FEIRA DE SANTANA;BA;43;0;
GOIANA;PE;JABOATAO DOS GUARARAPES;PE;2;48;
GRAVATA;PE;FEIRA DE SANTANA;BA;36;0;
GRAVATA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
GRAVATA;PE;ARARAS;SP;131;0;
GRAVATA;PE;CORDEIROPOLIS;SP;132;0;
IGARASSU;PE;FEIRA DE SANTANA;BA;41;0;
IGARASSU;PE;ITUIUTABA;MG;126;0;
IGARASSU;PE;JABOATAO DOS GUARARAPES;PE;1;48;
IGARASSU;PE;ARARAS;SP;136;0;
IGARASSU;PE;CORDEIROPOLIS;SP;137;0;
IGARASSU;PE;RIBEIRAO PRETO;SP;132;192;
ILHA DE ITAMARACA;PE;JABOATAO DOS GUARARAPES;PE;2;48;
IPOJUCA;PE;FEIRA DE SANTANA;BA;39;0;
IPOJUCA;PE;JABOATAO DOS GUARARAPES;PE;1;48;
IPOJUCA;PE;SAO BERNARDO DO CAMPO;SP;132;0;
ITAMBE;PE;JABOATAO DOS GUARARAPES;PE;2;72;
ITAPETIM;PE;FEIRA DE SANTANA;BA;37;0;
ITAPETIM;PE;JABOATAO DOS GUARARAPES;PE;24;96;
ITAPISSUMA;PE;FEIRA DE SANTANA;BA;42;0;
ITAPISSUMA;PE;JABOATAO DOS GUARARAPES;PE;1;48;
ITAQUITINGA;PE;JABOATAO DOS GUARARAPES;PE;2;72;
JABOATAO DOS GUARARAPES;PE;ARAPIRACA;AL;6;96;
JABOATAO DOS GUARARAPES;PE;ATALAIA;AL;5;72;
JABOATAO DOS GUARARAPES;PE;BARRA DE SAO MIGUEL;AL;6;96;
JABOATAO DOS GUARARAPES;PE;CAPELA;AL;5;72;
JABOATAO DOS GUARARAPES;PE;CORURIPE;AL;24;96;
JABOATAO DOS GUARARAPES;PE;DELMIRO GOUVEIA;AL;24;96;
JABOATAO DOS GUARARAPES;PE;MACEIO;AL;5;72;
JABOATAO DOS GUARARAPES;PE;MARAGOGI;AL;3;72;
JABOATAO DOS GUARARAPES;PE;MARECHAL DEODORO;AL;5;72;
JABOATAO DOS GUARARAPES;PE;MARIBONDO;AL;5;72;
JABOATAO DOS GUARARAPES;PE;OLHO DAGUA DAS FLORES;AL;24;96;
JABOATAO DOS GUARARAPES;PE;PALMEIRA DOS INDIOS;AL;6;96;
JABOATAO DOS GUARARAPES;PE;PENEDO;AL;6;96;
JABOATAO DOS GUARARAPES;PE;RIO LARGO;AL;5;72;
JABOATAO DOS GUARARAPES;PE;ROTEIRO;AL;6;72;
JABOATAO DOS GUARARAPES;PE;SANTANA DO IPANEMA;AL;24;96;
JABOATAO DOS GUARARAPES;PE;SAO LUIS DO QUITUNDE;AL;5;72;
JABOATAO DOS GUARARAPES;PE;SAO MIGUEL DOS CAMPOS;AL;6;72;
JABOATAO DOS GUARARAPES;PE;TEOTONIO VILELA;AL;6;96;
JABOATAO DOS GUARARAPES;PE;UNIAO DOS PALMARES;AL;4;72;
JABOATAO DOS GUARARAPES;PE;MANAUS;AM;438;0;
JABOATAO DOS GUARARAPES;PE;MACAPA;AP;186;0;
JABOATAO DOS GUARARAPES;PE;SANTANA;AP;186;0;
JABOATAO DOS GUARARAPES;PE;AMARGOSA;BA;43;192;
JABOATAO DOS GUARARAPES;PE;CASTRO ALVES;BA;44;192;
JABOATAO DOS GUARARAPES;PE;FEIRA DE SANTANA;BA;39;39;
JABOATAO DOS GUARARAPES;PE;ITABUNA;BA;55;0;
JABOATAO DOS GUARARAPES;PE;JEQUIE;BA;53;192;
JABOATAO DOS GUARARAPES;PE;JUAZEIRO;BA;61;192;
